Time 	Sus 	Infected 	mean_inf 
0 	472408 	52685 	5 
100 	214621 	85148 	5.0116436017798707 
200 	231387 	104644 	5.0346097659342348 
300 	231540 	102716 	5.070603535669111 
400 	229265 	101347 	5.1023643210423968 
500 	226911 	100117 	5.1501923181311886 
600 	227406 	101710 	5.1954096914418546 
700 	227490 	100358 	5.2529733770420233 
800 	219735 	100177 	5.3074996120074749 
900 	224156 	100001 	5.3526612560199309 
1000 	223415 	96953 	5.4069616964566487 
1100 	222020 	96900 	5.4867351508223043 
1200 	216957 	96952 	5.5584623054693214 
1300 	215386 	96385 	5.6310231733798437 
1400 	211281 	95706 	5.67657796391779 
1500 	210456 	94348 	5.753774582626626 
1600 	211088 	94361 	5.813264249666827 
1700 	208141 	94459 	5.8751244787079147 
1800 	207449 	92869 	5.9353266409175536 
1900 	211877 	90328 	5.9668873996200835 
2000 	208570 	91233 	6.0258361116127857 
2100 	202981 	92131 	6.0868255982868016 
2200 	201285 	90206 	6.1453602476826914 
2300 	199352 	89009 	6.1880104886652383 
2400 	199231 	89595 	6.2469676618175898 
2500 	203513 	89827 	6.2854768603512241 
2600 	198128 	87781 	6.3421464249069901 
2700 	200057 	87415 	6.3473702319199576 
2800 	197395 	89293 	6.3717617382199521 
2900 	195161 	87810 	6.4101756248241362 
3000 	196410 	86155 	6.4531866753322245 
3100 	188710 	86193 	6.4750274959215748 
3200 	193663 	86625 	6.4995709993874557 
3300 	195328 	87368 	6.5304155565308619 
3400 	191834 	88636 	6.5522521371157394 
3500 	191521 	84341 	6.5761521193046448 
3600 	191333 	87570 	6.6173755237805283 
3700 	194591 	85456 	6.6230639427718909 
3800 	187942 	85577 	6.6617470980157778 
3900 	190836 	83799 	6.6868276375472737 
4000 	187193 	84407 	6.6911306084520934 
4100 	188475 	83380 	6.7181776966695859 
4200 	190330 	86413 	6.7610824292107647 
4300 	195908 	82808 	6.7746756170296782 
4400 	189786 	84523 	6.7885910418323396 
4500 	192654 	82116 	6.8107796870908048 
4600 	192349 	84326 	6.8264603350001796 
4700 	186492 	84888 	6.8507985213146902 
4800 	185419 	82733 	6.8374380517983955 
4900 	191190 	84188 	6.8460779085002157 
5000 	190401 	82270 	6.8681465394622956 
5100 	186430 	82891 	6.8743525631708779 
5200 	188357 	83146 	6.9296944824860507 
5300 	186666 	83186 	6.9580289002886673 
5400 	182198 	82853 	6.963610152669184 
5500 	186976 	82573 	6.9983471739875025 
5600 	189185 	82383 	7.0119915746338073 
5700 	184785 	82245 	7.0254029626003751 
5800 	181279 	82773 	7.0496148355084314 
5900 	189888 	83745 	7.0358015992708962 
6000 	189405 	82376 	7.0447966020466533 
6100 	178821 	80477 	7.0549113394702108 
6200 	185280 	82106 	7.0359777936068744 
6300 	186426 	80352 	7.056158936280303 
6400 	187966 	81143 	7.1070576262953207 
6500 	182905 	82023 	7.0968192165829667 
6600 	181414 	79711 	7.1281289569928585 
6700 	184249 	79645 	7.1301839043035375 
6800 	181963 	82061 	7.1392755234435734 
6900 	187244 	82217 	7.1516436374367309 
7000 	178633 	79905 	7.1441605671358177 
7100 	182661 	82878 	7.1649187061829362 
7200 	185154 	81921 	7.1609551650886809 
7300 	188372 	80154 	7.1468264196799991 
7400 	181225 	81563 	7.1631770738859828 
7500 	183127 	79530 	7.1673710829459862 
7600 	184211 	80949 	7.197771964514204 
7700 	183982 	80434 	7.2057425528221266 
7800 	177845 	81105 	7.2168347813629454 
7900 	180965 	80670 	7.2393886547393755 
8000 	175846 	81480 	7.2562197337260832 
8100 	186482 	77024 	7.2303528694768202 
8200 	181878 	82361 	7.2092797188804862 
8300 	182821 	79189 	7.214634135580992 
8400 	185775 	80974 	7.1995299205655492 
8500 	179556 	79207 	7.2418639350793059 
8600 	186002 	81051 	7.2670633833295364 
8700 	182019 	78128 	7.2841603878589707 
8800 	184527 	78833 	7.3034421522868946 
8900 	180266 	79700 	7.3177019206069467 
9000 	180010 	79265 	7.3344607897235914 
9100 	183779 	78957 	7.3217663105793491 
9200 	183348 	79451 	7.3014433296246004 
9300 	179716 	77544 	7.3521641698372679 
9400 	183861 	78525 	7.3552041694362336 
9500 	178941 	78693 	7.3158636080627319 
9600 	174668 	77153 	7.3849289670859664 
9700 	183607 	79201 	7.3714252247957139 
9800 	183524 	77667 	7.3773104199512733 
9900 	187131 	79588 	7.3795345342958267 
10000 	174864 	76706 	7.4162167163298571 
10100 	176405 	77601 	7.375180185063944 
10200 	178958 	78156 	7.3702703543526846 
10300 	183664 	79350 	7.3966660096650187 
10400 	177385 	79878 	7.4083605355156497 
10500 	179556 	76280 	7.4384526907799424 
10600 	181059 	78669 	7.4739118861016562 
10700 	178797 	78507 	7.4470157918536817 
10800 	179440 	77612 	7.4953328762761116 
10900 	177659 	79398 	7.4979365649797058 
11000 	178018 	74963 	7.4995727743928882 
11100 	174945 	76407 	7.52492300407022 
11200 	179660 	78365 	7.5274051425505926 
11300 	175808 	76177 	7.5485706231755776 
