Time 	Sus 	Infected 	mean_inf 
0 	472408 	52685 	5 
100 	147242 	180106 	5.0588596339493073 
200 	161071 	177594 	5.3427753702333378 
300 	143829 	168246 	6.0889673465174381 
400 	134009 	160625 	6.775767376862655 
500 	125819 	154958 	7.2468202481957267 
600 	120221 	151109 	7.7870289885203983 
700 	116294 	145539 	8.3316350153892955 
800 	110064 	141702 	8.8105060146576495 
900 	107718 	140886 	9.2013153801302021 
1000 	105940 	135906 	9.5723177767342431 
1100 	103905 	132337 	9.9464276959181603 
1200 	97818 	131231 	10.3037471318332 
1300 	98362 	132193 	10.6596598949622 
1400 	99281 	124680 	11.002027670746273 
1500 	93723 	126262 	11.341549137647926 
1600 	93552 	128337 	11.704785789935809 
1700 	92663 	120882 	12.071513540271418 
1800 	88376 	123050 	12.435341245397987 
1900 	88492 	119506 	12.774188664229875 
2000 	87104 	116550 	13.090221507506859 
2100 	86403 	114618 	13.425006674812028 
2200 	83313 	114671 	13.753061128512723 
2300 	84369 	116945 	14.108686243919058 
2400 	84309 	111623 	14.478036460862693 
2500 	77574 	109739 	14.903399421476713 
2600 	79794 	112264 	15.337373549730669 
2700 	78365 	105086 	15.6583675308471 
2800 	76480 	107299 	15.921792374242823 
2900 	74160 	108341 	16.170177731664058 
3000 	74950 	106903 	16.400180825945419 
3100 	73563 	106852 	16.62490995391564 
3200 	73851 	104127 	16.869787497105662 
3300 	71911 	106312 	17.172933257724111 
3400 	73444 	101704 	17.472889003633121 
3500 	72306 	102388 	17.774075300467217 
3600 	73784 	100530 	18.0925104320435 
3700 	70744 	99927 	18.387854637433456 
3800 	68211 	100342 	18.692129955193479 
3900 	70270 	101883 	19.045185885591525 
4000 	72265 	99135 	19.391858976288059 
4100 	69082 	97039 	19.728216387893571 
4200 	67968 	96579 	20.039321349790214 
4300 	66564 	97068 	20.343153281642682 
4400 	68437 	97089 	20.608142480955227 
4500 	64908 	97775 	20.831082920206732 
4600 	66760 	98087 	21.055448034133246 
4700 	66382 	95749 	21.274004728905805 
4800 	64594 	92947 	21.506327107598739 
4900 	63800 	96085 	21.697553605757761 
5000 	66492 	98710 	21.916722103194978 
5100 	66830 	91280 	22.137258527054346 
5200 	62005 	91169 	22.385307215968613 
5300 	61123 	93447 	22.646697029465777 
5400 	63739 	94904 	22.88587217696665 
5500 	62259 	92406 	23.144048559542284 
5600 	61224 	93581 	23.383981592252233 
5700 	62041 	91472 	23.628581819087405 
5800 	64244 	90685 	23.874945528988857 
5900 	60473 	90469 	24.105459073716691 
6000 	62470 	88709 	24.309403328130287 
6100 	61591 	87983 	24.528102446448425 
6200 	58753 	89758 	24.740263216895691 
6300 	60815 	94826 	24.93075131971273 
6400 	62961 	88161 	25.150823411968567 
6500 	58909 	86931 	25.384023048788933 
6600 	58686 	92033 	25.635676474536066 
6700 	62958 	90427 	25.862709579369366 
6800 	60757 	85329 	26.049490981279341 
6900 	56252 	86148 	26.303614672924894 
7000 	57595 	91102 	26.566955801088724 
7100 	59855 	91557 	26.800257105711996 
7200 	62984 	85239 	27.041197011821783 
7300 	59128 	85081 	27.244183905349466 
7400 	55232 	85861 	27.423897817306109 
7500 	58760 	88600 	27.616842774393419 
7600 	58616 	88432 	27.783398042492184 
7700 	61576 	84941 	27.94803121456593 
7800 	58664 	82370 	28.106269261358939 
7900 	57173 	85043 	28.284254575425525 
8000 	59666 	83520 	28.48361969698194 
8100 	58716 	81510 	28.654532066208208 
8200 	58548 	82576 	28.836292155176167 
8300 	52830 	85229 	29.068807275279287 
8400 	57691 	88177 	29.299036638861658 
8500 	59320 	81977 	29.496969501401182 
8600 	56364 	84256 	29.776225158602948 
8700 	56695 	84525 	30.007935325489374 
8800 	57082 	83045 	30.252410144068985 
8900 	53952 	82014 	30.501066352720326 
9000 	53586 	86663 	30.753059706028996 
9100 	58086 	86129 	31.027206145288552 
9200 	55132 	79256 	31.254610102236366 
9300 	53537 	84691 	31.484305027597379 
9400 	58083 	81410 	31.711384647613613 
9500 	54129 	76781 	31.906446794099661 
9600 	51909 	83834 	32.150149715169121 
9700 	54064 	82524 	32.35745316053184 
9800 	53008 	84567 	32.514619198271774 
9900 	55063 	86427 	32.699863531179588 
10000 	57060 	79042 	32.867419128989198 
10100 	53010 	77502 	33.023773789048349 
10200 	51242 	79440 	33.193655250539379 
10300 	54069 	87038 	33.38941624711304 
10400 	57106 	79028 	33.58974163594452 
10500 	53997 	78724 	33.772391792569699 
10600 	55589 	79506 	33.975192121232283 
10700 	53486 	76680 	34.163602552103683 
10800 	49069 	80912 	34.402247369631063 
10900 	52026 	84679 	34.622948330883347 
11000 	54455 	80085 	34.866834495768899 
11100 	55513 	77966 	35.121591775831654 
11200 	52023 	74264 	35.401217155903076 
11300 	50688 	80432 	35.673211336634054 
11400 	54117 	83683 	36.013972111957294 
11500 	56981 	76624 	36.280143889213591 
11600 	51184 	74283 	36.572229832165682 
11700 	49437 	80289 	36.802353564915414 
11800 	55774 	81598 	37.027657814654603 
11900 	53746 	71968 	37.238267984040355 
12000 	47236 	71804 	37.431697055672302 
12100 	47634 	85105 	37.633617897804108 
12200 	59305 	81926 	37.809049539311779 
12300 	54767 	70896 	38.020370268495277 
12400 	45458 	73654 	38.21145152538702 
12500 	49054 	85199 	38.40137057799263 
12600 	57191 	78424 	38.605553788093857 
12700 	52742 	71683 	38.786853422388482 
12800 	47229 	73890 	39.014130968243336 
12900 	49140 	81448 	39.224058967700714 
13000 	52729 	81638 	39.415951176169514 
13100 	54931 	71168 	39.612180319430379 
13200 	46781 	70463 	39.82497278231773 
13300 	46942 	83165 	40.006247985817041 
13400 	56017 	78608 	40.161169578935329 
13500 	48517 	69204 	40.351104310970442 
13600 	45001 	76476 	40.518419948588502 
13700 	52907 	83378 	40.715808739798909 
13800 	53486 	73297 	40.905987234701776 
13900 	48651 	74464 	41.142286843832025 
14000 	49265 	76709 	41.342119341761368 
14100 	52450 	74473 	41.565182197183852 
14200 	50013 	71370 	41.756300609553882 
14300 	46787 	74946 	41.942232837777411 
14400 	52161 	77288 	42.117069323531027 
14500 	51629 	72967 	42.30252746546838 
14600 	46822 	71317 	42.474538174044319 
14700 	47997 	76242 	42.670835063289779 
14800 	53816 	77539 	42.862865825791403 
14900 	53530 	69899 	43.045451427159016 
15000 	44616 	64177 	43.246656929929173 
15100 	41126 	79582 	43.445181713572914 
15200 	53642 	88868 	43.594950953175896 
15300 	56124 	68198 	43.793062512496292 
15400 	44783 	65464 	43.977156571031244 
15500 	42316 	78142 	44.161758665259292 
15600 	55697 	85595 	44.373232828172668 
15700 	56980 	63367 	44.562633939979818 
15800 	39939 	63802 	44.781009319711607 
15900 	42713 	85021 	44.991084575564862 
16000 	55783 	78870 	45.18400647229376 
16100 	51317 	68159 	45.443366849261402 
16200 	42432 	69294 	45.726239503018952 
16300 	46582 	79368 	45.946464727114225 
16400 	54145 	75162 	46.180338887101982 
16500 	51010 	68078 	46.346302161629104 
16600 	42726 	70033 	46.551086403477349 
16700 	46278 	78994 	46.700728334321632 
16800 	51783 	75757 	46.895260284669874 
16900 	50524 	70398 	47.07856888283716 
17000 	49099 	71715 	47.253408155466751 
17100 	46466 	71645 	47.437832857994046 
17200 	48501 	72266 	47.624796404014617 
17300 	48200 	73614 	47.832317775411944 
17400 	47902 	71260 	48.000962389263201 
17500 	44760 	71884 	48.186625837398225 
17600 	46746 	74856 	48.373035742926 
17700 	47651 	75027 	48.530403706235852 
17800 	50778 	68469 	48.737497584661817 
17900 	45430 	65459 	48.974946299107962 
18000 	43179 	73272 	49.190971245391268 
18100 	49292 	80209 	49.348497676943339 
18200 	55267 	69562 	49.51540241090985 
18300 	44327 	62465 	49.680881200806894 
18400 	42261 	73800 	49.875819831383374 
18500 	48528 	80198 	50.121582552273438 
18600 	54121 	68257 	50.267581291786776 
18700 	42698 	64512 	50.447686594830607 
18800 	41753 	75735 	50.588603986353483 
18900 	49469 	81555 	50.763306652312394 
19000 	54900 	67339 	50.924215441639355 
19100 	42811 	62640 	51.050176681229118 
19200 	41890 	75942 	51.170401134123409 
19300 	53266 	75708 	51.318218744290164 
19400 	50377 	65521 	51.431084043866875 
19500 	43501 	63572 	51.561119519936796 
19600 	40002 	75223 	51.634982440586228 
19700 	54157 	81646 	51.730480372421738 
19800 	51230 	59808 	51.867968546132545 
19900 	38209 	62736 	51.991927256610744 
20000 	41091 	81488 	52.056674856060049 
20100 	56225 	77207 	52.177971483980862 
20200 	51310 	63062 	52.283168112768713 
20300 	40542 	62824 	52.405170689162254 
20400 	40270 	74369 	52.502037630097057 
20500 	50599 	80951 	52.647452684652613 
20600 	54299 	65677 	52.791972115691379 
20700 	42919 	59741 	52.959514945683701 
20800 	39193 	76011 	53.109694731663829 
20900 	49752 	80746 	53.268637122350732 
21000 	56120 	66999 	53.477929315094855 
21100 	43798 	57823 	53.651794261815063 
21200 	35284 	70175 	53.802284290890064 
21300 	48570 	84085 	54.012482985399494 
21400 	54105 	64814 	54.250643814833751 
21500 	39102 	55319 	54.471957151533466 
21600 	33407 	80386 	54.671724997934675 
21700 	57896 	84561 	54.904353378877893 
21800 	53340 	54784 	55.167998481586054 
21900 	35669 	61731 	55.32131231037242 
22000 	39811 	87709 	55.504219811105813 
22100 	60907 	73424 	55.715305916677735 
22200 	42622 	50479 	55.852896310790662 
22300 	29115 	69799 	56.048412601657688 
22400 	52407 	96433 	56.192613928787964 
22500 	60398 	53714 	56.305631063482267 
22600 	32529 	52494 	56.412316782781531 
22700 	34848 	89853 	56.51607749511836 
22800 	69663 	77023 	56.653664729392389 
22900 	43336 	43884 	56.779837057167221 
23000 	24553 	78056 	56.882977631758386 
23100 	70367 	90527 	56.988757685156386 
23200 	43568 	40508 	57.104129603480104 
23300 	23674 	75600 	57.190740022284039 
23400 	71925 	95195 	57.256031846752613 
23500 	38791 	35476 	57.385280293978461 
23600 	23390 	91856 	57.467374680061305 
23700 	86672 	57310 	57.627548592480643 
23800 	25072 	45196 	57.80229322295807 
23900 	41521 	117883 	57.90437100901493 
24000 	61488 	39572 	58.046174673428396 
24100 	20667 	57543 	58.214726365926978 
24200 	62978 	112364 	58.431567252870927 
24300 	49500 	37136 	58.557902181493688 
24400 	21540 	69383 	58.703888298714425 
24500 	76569 	99506 	58.901500531489738 
24600 	37745 	34633 	59.04160148720338 
24700 	21734 	98877 	59.192532261650463 
24800 	84314 	51615 	59.41181337718313 
24900 	22002 	45066 	59.552894294496468 
25000 	51809 	124296 	59.772026038998824 
25100 	49844 	32877 	59.918817256807081 
25200 	18231 	75832 	60.104524880083559 
25300 	93723 	69884 	60.245765908161736 
25400 	22287 	38221 	60.377858828033538 
25500 	55122 	133372 	60.512476408104675 
25600 	37101 	28596 	60.677911199684701 
25700 	22126 	108693 	60.807635625384215 
25800 	66791 	31064 	60.944392527897087 
25900 	14922 	78948 	61.124240613478939 
26000 	92841 	41588 	61.279145490006812 
26100 	12802 	64931 	61.409572020809847 
