Time 	Sus 	Infected 	mean_inf 
0 	472408 	52685 	5 
100 	443310 	49981 	5.017392275492333 
200 	352798 	41799 	5.0384073564954592 
300 	306997 	45356 	5.0524402834914488 
400 	299857 	44405 	5.094273166544391 
500 	290604 	47267 	5.1515666478472193 
600 	289972 	47985 	5.1964326936768384 
700 	297641 	47047 	5.2598920984842117 
800 	292486 	45378 	5.3038600528194459 
900 	284479 	47556 	5.3507921791708677 
1000 	286895 	47216 	5.4242592730425816 
1100 	292405 	45810 	5.4747864748284281 
1200 	287307 	45099 	5.5720579660164375 
1300 	283034 	45446 	5.628779582331954 
1400 	281999 	46286 	5.7156619387996157 
1500 	283364 	46845 	5.7965032179562561 
1600 	272592 	46283 	5.8471140744710404 
1700 	275329 	45015 	5.9095211670760781 
1800 	271533 	44699 	5.9922095576755652 
1900 	274869 	41830 	6.0510554309304565 
2000 	269810 	42790 	6.1106030964747209 
2100 	262102 	45496 	6.1679815117489492 
2200 	273064 	43138 	6.1846600930911562 
2300 	266161 	43094 	6.2702259678702763 
2400 	257761 	43367 	6.3280316210131273 
2500 	261964 	42248 	6.3969046628021111 
2600 	261907 	42560 	6.4347379246802126 
2700 	263320 	41327 	6.4359046550218117 
2800 	253983 	41531 	6.535521878572605 
2900 	254358 	42747 	6.5890963678283248 
3000 	257399 	42037 	6.5962645757413441 
3100 	250863 	41284 	6.6501478832005709 
3200 	254359 	41433 	6.7271932301052413 
3300 	259438 	42664 	6.8259256242953681 
3400 	258792 	40911 	6.9177407169166676 
3500 	248861 	40506 	6.8895871466032759 
3600 	248502 	41810 	6.9272041149320911 
3700 	253554 	41085 	6.9563210533031645 
3800 	251106 	39822 	7.0188746031365117 
3900 	251306 	40394 	7.0462047422390768 
4000 	247288 	40569 	7.0531423260565047 
4100 	242332 	40573 	7.1134615188621622 
4200 	249921 	38843 	7.1373929111493437 
4300 	246946 	39219 	7.2244411853906776 
4400 	248304 	40469 	7.1861555252170239 
4500 	253471 	38125 	7.233182954452456 
4600 	246931 	37453 	7.2612876453636508 
4700 	247737 	38452 	7.221272581512439 
4800 	250523 	39310 	7.2858488431433397 
4900 	245775 	38418 	7.3049217363960643 
5000 	245916 	38609 	7.3561713256918724 
5100 	240318 	37935 	7.3761238028587091 
5200 	234882 	41764 	7.358515016990486 
5300 	243228 	40309 	7.4410546424749029 
5400 	248068 	37236 	7.5129449769209673 
5500 	248128 	37148 	7.5354997183346368 
5600 	239244 	37170 	7.5636032770622101 
5700 	240167 	36605 	7.5909670068175945 
5800 	237583 	37115 	7.6076658857478581 
5900 	232553 	38313 	7.6363675591540128 
6000 	238191 	38669 	7.6878758876598328 
6100 	229870 	39413 	7.6898834030231731 
6200 	236132 	38843 	7.7417374525921305 
6300 	237353 	36981 	7.734821286080023 
6400 	254524 	37099 	7.7360510578066908 
6500 	238467 	37019 	7.7667640586750384 
6600 	243351 	37493 	7.8940937303083274 
6700 	244679 	35886 	7.8796043217627716 
6800 	232459 	35037 	7.8317199440141723 
6900 	235226 	37157 	7.8948323056365304 
7000 	248647 	36564 	7.901816987711487 
7100 	233390 	34131 	7.9044887728642106 
7200 	226203 	37056 	7.9229144948006951 
7300 	234599 	36241 	7.9509307993021832 
7400 	233345 	37767 	7.9571767235344462 
7500 	241258 	34797 	8.0240884362547238 
7600 	242899 	33711 	8.008049250798484 
7700 	234409 	33531 	8.080521091341712 
7800 	225088 	36930 	8.0613676467606048 
7900 	223192 	39146 	8.0704859793475414 
8000 	231675 	38044 	8.1030021047368272 
8100 	237599 	35341 	8.1152221281856303 
8200 	231095 	36278 	8.1864063187774043 
8300 	238980 	37198 	8.1314288965752564 
8400 	241022 	34581 	8.1068916252803618 
8500 	231210 	35382 	8.1182891831676418 
8600 	235297 	35756 	8.1731572387096776 
8700 	245830 	34061 	8.119072379969019 
8800 	221159 	33473 	8.1615152803109581 
8900 	227963 	36980 	8.2387994898904822 
9000 	235139 	38239 	8.202651694009381 
9100 	246641 	35705 	8.2026560174698222 
9200 	231454 	35066 	8.211218996335532 
9300 	228951 	36153 	8.1715374079215497 
9400 	226288 	37895 	8.2987462778427918 
9500 	240298 	36752 	8.2392738882082224 
9600 	235498 	35322 	8.275709480652651 
9700 	227788 	35699 	8.3095432772690554 
9800 	227131 	36690 	8.2651866338880442 
9900 	236281 	36678 	8.2416096925667954 
10000 	224887 	35919 	8.2597874371162643 
10100 	229911 	36712 	8.2866338214041129 
10200 	228654 	37637 	8.254101575874218 
10300 	238202 	36471 	8.2167797894711185 
10400 	236076 	35609 	8.1986083703180164 
10500 	235815 	36364 	8.2889131011496975 
10600 	233589 	35783 	8.2956852265452561 
10700 	229425 	35280 	8.254021141617077 
10800 	229640 	37543 	8.2618487413722335 
10900 	248560 	37278 	8.2022383578128046 
11000 	232963 	34560 	8.1493857788674617 
11100 	230804 	35298 	8.1218005281786656 
11200 	238450 	35402 	8.0898274983599272 
11300 	237129 	35830 	8.1240035863651592 
11400 	235206 	36866 	8.1228707249861554 
11500 	231331 	37226 	8.0832994538340266 
11600 	231638 	38477 	8.1243785505572585 
11700 	241770 	36332 	8.1469355395605767 
11800 	242104 	37658 	8.1080087451533327 
11900 	240164 	35125 	8.1181870460596119 
12000 	233226 	36527 	8.1336887893272287 
12100 	244114 	37210 	8.1959273252375731 
12200 	236791 	36543 	8.1832704822433673 
12300 	222809 	37345 	8.1670328329599808 
12400 	233778 	39125 	8.1710628521126978 
12500 	238323 	36188 	8.1872598079911043 
12600 	237147 	36531 	8.2552724359561704 
12700 	237372 	35115 	8.1468531840960878 
12800 	227758 	36507 	8.2214081415983848 
12900 	240564 	37344 	8.1725755637711686 
13000 	236998 	36609 	8.2058809792062757 
13100 	230512 	35128 	8.2609494075062813 
13200 	231035 	37146 	8.2617025268096267 
13300 	229750 	36208 	8.2538514880667204 
13400 	226126 	36442 	8.2444580441147401 
13500 	242424 	38219 	8.2653248356136402 
13600 	250624 	35429 	8.2135241690324587 
13700 	240708 	35186 	8.2993527599098798 
13800 	229189 	35337 	8.2614203163944229 
13900 	234859 	37312 	8.2228332752418414 
14000 	229960 	34740 	8.251748866335598 
14100 	225836 	35911 	8.2156584880870351 
14200 	238363 	37798 	8.2364009304766572 
14300 	241982 	34341 	8.2322094554645222 
14400 	232895 	35419 	8.1627994984270913 
14500 	238970 	35902 	8.1662972231146433 
14600 	234111 	37313 	8.1439371648224075 
14700 	231795 	35996 	8.1962305974713594 
14800 	237007 	36692 	8.1737988296777697 
14900 	235180 	35430 	8.2067032595632909 
15000 	232915 	36478 	8.2304345638681884 
15100 	238435 	37194 	8.183315169491955 
15200 	239242 	37617 	8.2475756112765364 
15300 	235592 	34911 	8.2302292276312823 
15400 	231415 	36061 	8.3166788010184867 
15500 	233331 	35850 	8.2662415589984892 
15600 	234440 	36036 	8.3071047999389407 
15700 	231177 	36350 	8.3146069528159785 
15800 	235957 	37062 	8.3107463516065287 
15900 	242667 	34148 	8.2079717879279901 
16000 	228038 	34707 	8.2176924886836034 
16100 	229008 	37529 	8.2542896114899094 
