Time 	Sus 	Infected 	mean_inf 
0 	472408 	52685 	5 
100 	208674 	90949 	5.0089183814622409 
200 	253186 	73867 	5.041903579949361 
300 	253343 	78128 	5.0794328871361962 
400 	249228 	77571 	5.0983829483049554 
500 	249022 	76485 	5.1365828588800797 
600 	247219 	77320 	5.1717726478518724 
700 	251390 	76887 	5.2081282394335249 
800 	249633 	75783 	5.2638974351751964 
900 	246208 	76645 	5.3312834865221905 
1000 	242529 	75535 	5.3795960262934228 
1100 	241370 	71633 	5.4324300104486403 
1200 	243495 	75721 	5.5285144555379082 
1300 	242672 	73748 	5.5533918780372113 
1400 	237625 	71275 	5.6252200670492067 
1500 	238462 	73456 	5.6552088976225594 
1600 	237646 	71212 	5.7147882417573337 
1700 	234299 	71100 	5.7575233497103868 
1800 	232463 	70026 	5.8013446420104229 
1900 	230770 	71174 	5.8503931343302167 
2000 	237140 	72698 	5.9063342036141915 
2100 	223390 	71756 	5.9405888156116378 
2200 	225086 	69330 	5.9677372725930633 
2300 	228904 	69253 	6.0335179791300151 
2400 	227650 	70544 	6.0835536953001368 
2500 	226367 	69834 	6.1064354190710741 
2600 	221677 	70964 	6.1626266320018148 
2700 	219080 	67080 	6.1870016235476966 
2800 	224408 	67067 	6.2131426166417016 
2900 	226102 	67887 	6.2400225778529768 
3000 	222403 	67690 	6.2853827672632301 
3100 	220100 	67437 	6.307854325495839 
3200 	216677 	68329 	6.3341203964547033 
3300 	220336 	67863 	6.393971726863847 
3400 	220765 	67720 	6.4433332997916501 
3500 	213832 	68227 	6.487079758006427 
3600 	209900 	66255 	6.4843130592994349 
3700 	219495 	64383 	6.5303987108553914 
3800 	215540 	64443 	6.5457460747495393 
3900 	214427 	68426 	6.5601395022210198 
4000 	211577 	66684 	6.5766929577913178 
4100 	211078 	66229 	6.6235160652638738 
4200 	209862 	65026 	6.6542655965569422 
4300 	212025 	64147 	6.7111757060635062 
4400 	211115 	63144 	6.7434354657484636 
4500 	211821 	62862 	6.7660691229952485 
4600 	216393 	65447 	6.7632490677460666 
4700 	211291 	64863 	6.7910103742590131 
4800 	207613 	65669 	6.7901897210351638 
4900 	210488 	65417 	6.8231697030498202 
5000 	209889 	63055 	6.8388500734712103 
5100 	209277 	61919 	6.8691233263559628 
5200 	205605 	62584 	6.8892528492740439 
5300 	214289 	64248 	6.9103428154953894 
